Customer ID,Customer,Region,Segment,Industry,order_month,mrr
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-03-01,425.056
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-09-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-10-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,AMER,Enterprise,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-04-01,257.752
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2020-12-01,53.67
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-09-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2021-12-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-03-01,86.45
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-11-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-09-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-10-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,EMEA,Strategic,Healthcare,2023-12-01,18.704
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-05-01,287.456
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-10-01,49.408
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2020-12-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-02-01,136.92
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-09-01,1067.035
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2021-12-01,991.26
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-03-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-11-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-05-01,2049.534
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-08-01,3545.752
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-09-01,598.1600000000001
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-10-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,AMER,Strategic,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-08-01,163.62
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2020-12-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-09-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2021-12-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-03-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-11-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-09-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-10-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,EMEA,SMB,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2020-12-01,314.54999999999995
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-09-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2021-12-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-03-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-11-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-09-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-10-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,APJ,SMB,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2020-12-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-03-01,105.688
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-09-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2021-12-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-03-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-11-01,6.96
1001,Abbott Laboratories,AMER,SMB,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-09-01,21.96
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-10-01,46.36
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,AMER,SMB,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2020-12-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-04-01,213.115
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-06-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-07-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-08-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-09-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-10-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-11-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2021-12-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-01-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-02-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-03-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-04-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-05-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-06-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-07-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-08-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-09-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-10-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-11-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2022-12-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-01-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-02-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-03-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-04-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-05-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-06-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-07-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-08-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-09-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-10-01,56.42
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-11-01,0.0
1001,Abbott Laboratories,APJ,Enterprise,Healthcare,2023-12-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-01-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-02-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-03-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-04-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-05-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-06-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-07-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-08-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-09-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-10-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-11-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2020-12-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-01-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-02-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-03-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-04-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-05-01,0.0
1001,Abbott Laboratories,EMEA,Enterprise,Healthcare,2021-06-01,109.36
